Date,Observer,Location,Point,StandardizedLocationName,LocalSurveyName,Species,whattodowiththissighting,Quantity,Heard/Seen,Angle (deg),Distance (m),Breeding Code,Flyover,Notes
6/27/2014,Jessica,Rita Blanca,18,,,CASP,KEEP,1,H,135,150,S,,
6/27/2014,Jessica,Rita Blanca,18,,,WEME,KEEP,1,S,135,250,S,,
6/27/2014,Jessica,Rita Blanca,18,,,WEME,KEEP,1,S,160,100,,,
6/27/2014,Jessica,Rita Blanca,18,,,HOLA,KEEP,1,H,225,150,S,,
6/27/2014,Jessica,Rita Blanca,18,,,RWBL,KEEP,1,S,80,150,,,
6/27/2014,Jessica,Rita Blanca,18,,,RWBL,KEEP,2,S,70,150,,,
6/27/2014,Jessica,Rita Blanca,18,,,RWBL,KEEP,1,S,115,300,,,
6/27/2014,Jessica,Rita Blanca,18,,,HOLA,KEEP,3,S,260,150,,,
6/27/2014,Jessica,Rita Blanca,18,,,HOLA,KEEP,5,S,180,50,,Flyover,
6/27/2014,Jessica,Rita Blanca,18,,,HOLA,KEEP,2,S,165,120,,,
4/15/2014,Josh,Chickasaw NRA,1,,,BHCO,KEEP,1,S,260,10,,,Female
4/15/2014,Josh,Chickasaw NRA,1,,,SAVS,KEEP,3,S,265,13,,,
4/15/2014,Josh,Chickasaw NRA,1,,,SAVS,KEEP,4,S,275,14,,,
4/15/2014,Josh,Chickasaw NRA,1,,,EAME,KEEP,1,H,265,24,S,,
4/15/2014,Josh,Chickasaw NRA,1,,,AMCR,KEEP,1,S,315,50,,Flyover,
4/15/2014,Josh,Chickasaw NRA,1,,,sparrow sp.,KEEP,1,S,320,45,,Landed,Probable SAVS
4/15/2014,Josh,Chickasaw NRA,1,,,LASP,KEEP,1,S,275,16,,,
4/15/2014,Josh,Chickasaw NRA,1,,,EAME,KEEP,2,H,320,35,,Landed,
4/15/2014,Josh,Chickasaw NRA,1,,,EAME,KEEP,1,H,30,55,S,,
4/15/2014,Josh,Chickasaw NRA,1,,,COGR,KEEP,1,H,75,65,,Landed,
4/15/2014,Josh,Chickasaw NRA,2,,,BHCO,KEEP,1,H,45,21,S,,Female
4/15/2014,Josh,Chickasaw NRA,2,,,RSHA,KEEP,1,S,225,75,,Flyover,
4/15/2014,Josh,Chickasaw NRA,2,,,NOCA,KEEP,1,H,45,100,S,,
4/15/2014,Josh,Chickasaw NRA,2,,,NOCA,KEEP,1,H,290,100,S,,
4/15/2014,Josh,Chickasaw NRA,2,,,TUTI,KEEP,1,H,20,50,S,,
4/15/2014,Josh,Chickasaw NRA,2,,,NOMO,KEEP,1,H,345,40,S,,
4/15/2014,Josh,Chickasaw NRA,2,,,NOCA,KEEP,1,H,130,25,S,,
4/15/2014,Josh,Chickasaw NRA,2,,,CARW,KEEP,1,H,30,35,S,,
4/15/2014,Josh,Chickasaw NRA,2,,,RBWO,KEEP,1,H,270,150,,,Heard calling
4/15/2014,Josh,Chickasaw NRA,2,,,STFL,KEEP,1,H,260,75,S,,
4/15/2014,Josh,Chickasaw NRA,3,,,EAME,KEEP,1,H,335,170,S,,
4/15/2014,Josh,Chickasaw NRA,3,,,MODO,KEEP,4,S,330,180,,Landed,
4/15/2014,Josh,Chickasaw NRA,3,,,BHCO,KEEP,1,H,35,200,,,
4/15/2014,Josh,Chickasaw NRA,3,,,EAME,KEEP,1,H,75,150,S,,
4/15/2014,Josh,Chickasaw NRA,3,,,NOCA,KEEP,1,H,10,200,S,,
4/15/2014,Josh,Chickasaw NRA,3,,,NOCA,KEEP,1,H,345,250,S,,
4/15/2014,Josh,Chickasaw NRA,4,,,EAME,KEEP,1,H,290,115,S,,
4/15/2014,Josh,Chickasaw NRA,4,,,NOCA,KEEP,1,H,65,25,S,,
4/15/2014,Josh,Chickasaw NRA,4,,,FISP,KEEP,1,H,120,90,S,,
4/15/2014,Josh,Chickasaw NRA,4,,,AMCR,KEEP,1,H,230,100,,,
4/15/2014,Josh,Chickasaw NRA,4,,,NOCA,KEEP,1,H,210,80,S,,
4/15/2014,Josh,Chickasaw NRA,4,,,AMCR,KEEP,2,S,240,300,,Flyover,
4/15/2014,Josh,Chickasaw NRA,4,,,EAME,KEEP,1,H,10,150,S,,
4/15/2014,Josh,Chickasaw NRA,4,,,FISP,KEEP,1,H,250,200,S,,
4/15/2014,Josh,Chickasaw NRA,4,,,CEDW,KEEP,4,S,260,275,,Landed,
4/15/2014,Josh,Chickasaw NRA,4,,,BHCO,KEEP,1,H,240,60,S,,
4/15/2014,Josh,Chickasaw NRA,4,,,BLJA,KEEP,1,H,135,120,,Landed,
4/15/2014,Josh,Chickasaw NRA,5,,,NOCA,KEEP,1,H,255,75,S,,
4/15/2014,Josh,Chickasaw NRA,5,,,NOCA,KEEP,1,H,310,60,S,,
4/15/2014,Josh,Chickasaw NRA,5,,,BHCO,KEEP,1,S,30,35,S,,Male.  Joined below BHCO female as she flew over.
4/15/2014,Josh,Chickasaw NRA,5,,,BHCO,KEEP,1,S,30,35,,Flyover,Female.
4/15/2014,Josh,Chickasaw NRA,5,,,WEVI,KEEP,1,H,340,65,S,,
4/15/2014,Josh,Chickasaw NRA,5,,,TUTI,KEEP,1,H,290,110,S,,
4/15/2014,Josh,Chickasaw NRA,6,,,AMCR,KEEP,1,S,140,275,,Flyover,
4/15/2014,Josh,Chickasaw NRA,6,,,EAME,KEEP,1,H,240,150,S,,
4/15/2014,Josh,Chickasaw NRA,6,,,NOCA,KEEP,1,H,260,250,S,,
4/15/2014,Josh,Chickasaw NRA,6,,,BLVU,KEEP,2,S,340,500,,Flyover,
4/15/2014,Josh,Chickasaw NRA,7,,,EAME,KEEP,1,H,215,300,S,,
4/15/2014,Josh,Chickasaw NRA,7,,,STFL,KEEP,1,S,215,200,,,
4/15/2014,Josh,Chickasaw NRA,7,,,NOMO,KEEP,1,H,260,150,S,,
4/15/2014,Josh,Chickasaw NRA,7,,,STFL,KEEP,1,S,250,115,,,
4/15/2014,Josh,Chickasaw NRA,7,,,SAVS,KEEP,1,H,85,14,,,
4/15/2014,Josh,Chickasaw NRA,7,,,CLSW,KEEP,1,S,240,80,,Flyover,Foraging over cattle
4/15/2014,Josh,Chickasaw NRA,7,,,CLSW,KEEP,3,S,90,20,,Flyover,Joined above CLSW
4/15/2014,Josh,Chickasaw NRA,7,,,LASP,KEEP,1,S,40,16,,Landed,
4/18/2014,Josh,Sod Farms,1,,,CCSP,KEEP,1,H,340,90,S,,
4/18/2014,Josh,Sod Farms,1,,,CHSP,KEEP,1,H,340,90,S,,
4/18/2014,Josh,Sod Farms,1,,,NOCA,KEEP,1,H,290,120,S,,
4/18/2014,Josh,Sod Farms,1,,,NOCA,KEEP,1,H,340,90,S,,
4/18/2014,Josh,Sod Farms,1,,,EAPH,KEEP,1,H,240,150,S,,
4/18/2014,Josh,Sod Farms,1,,,SAVS,KEEP,5,S,285,40,,,
4/18/2014,Josh,Sod Farms,1,,,SAVS,KEEP,1,H,10,80,S,,
4/18/2014,Josh,Sod Farms,1,,,CAEG,KEEP,3,S,340,150,,Flyover,
4/18/2014,Josh,Sod Farms,1,,,SAVS,KEEP,4,S,85,55,S,,Sang after detected
4/18/2014,Josh,Sod Farms,1,,,COGR,KEEP,5,H,250,125,,Flyover,
4/18/2014,Josh,Sod Farms,4,,,EAPH,KEEP,1,H,80,250,S,,
4/18/2014,Josh,Sod Farms,4,,,GRSP,KEEP,1,H,140,20,S,,
4/18/2014,Josh,Sod Farms,4,,,CARW,KEEP,1,H,30,225,S,,
4/18/2014,Josh,Sod Farms,4,,,NOCA,KEEP,1,H,120,175,S,,
4/18/2014,Josh,Sod Farms,4,,,NOCA,KEEP,1,H,60,275,S,,
4/18/2014,Josh,Sod Farms,4,,,BLJA,KEEP,2,H,0,325,S,,
4/18/2014,Josh,Sod Farms,4,,,BARS,KEEP,1,H,290,30,,Flyover,
4/18/2014,Josh,Sod Farms,4,,,FICR,KEEP,7,H,260,200,,Flyover,
4/18/2014,Josh,Sod Farms,4,,,SAVS,KEEP,3,S,260,120,,Landed,
4/18/2014,Josh,Sod Farms,4,,,CARW,KEEP,1,H,250,300,S,,
4/18/2014,Josh,Sod Farms,4,,,SAVS,KEEP,10,H,310,85,,Flyover,
4/18/2014,Josh,Sod Farms,7,,,EAME,KEEP,1,H,0,200,S,,
4/18/2014,Josh,Sod Farms,7,,,CARW,KEEP,1,H,330,350,S,,
4/18/2014,Josh,Sod Farms,7,,,SAVS,KEEP,6,S,290,50,,Flyover,
4/18/2014,Josh,Sod Farms,7,,,EAME,KEEP,1,H,310,400,S,,
4/18/2014,Josh,Sod Farms,7,,,BARS,KEEP,1,S,0,35,,Flyover,
4/18/2014,Josh,Sod Farms,10,,,LASP,KEEP,1,S,10,14,S,Landed,
4/18/2014,Josh,Sod Farms,10,,,LASP,KEEP,3,S,10,14,,Landed,Joined above LASP
4/18/2014,Josh,Sod Farms,10,,,SWHA,KEEP,39,S,90-220,125,,,Scattered across ~130 deg of field of view to south; sitting on ground
4/18/2014,Josh,Sod Farms,10,,,BHCO,KEEP,3,S,20,15,,,
4/18/2014,Josh,Sod Farms,10,,,HASP,KEEP,1,H,10,13,S,Flyover,
4/18/2014,Josh,Sod Farms,10,,,CHSP,KEEP,3,S,40,18,,,
4/18/2014,Josh,Sod Farms,10,,,EUST,KEEP,4,S,210,110,,Landed,
4/18/2014,Josh,Sod Farms,10,,,NOCA,KEEP,1,H,240,130,S,,
4/18/2014,Josh,Sod Farms,10,,,HASP,KEEP,1,S,355,13,,,
4/20/2014,Josh,Caddo Co Center Pivots,1,,,LASP,KEEP,1,H,270,220,S,,
4/20/2014,Josh,Caddo Co Center Pivots,1,,,LOSH,KEEP,1,S,145,75,,,
4/20/2014,Josh,Caddo Co Center Pivots,1,,,NOMO,KEEP,1,H,30,110,S,,
4/20/2014,Josh,Caddo Co Center Pivots,1,,,EAME,KEEP,1,H,95,150,,,
4/20/2014,Josh,Caddo Co Center Pivots,1,,,LASP,KEEP,1,H,70,130,S,,
4/20/2014,Josh,Caddo Co Center Pivots,1,,,COGR,KEEP,1,H,60,50,,Flyover,
4/20/2014,Josh,Caddo Co Center Pivots,1,,,STFL,KEEP,1,S,100,175,,,
4/20/2014,Josh,Caddo Co Center Pivots,1,,,HASP,KEEP,1,H,50,210,S,,
4/20/2014,Josh,Caddo Co Center Pivots,1,,,EAME,KEEP,1,H,40,150,,,
4/20/2014,Josh,Caddo Co Center Pivots,5,,,WCSP,KEEP,3,S,170,22,,,
4/20/2014,Josh,Caddo Co Center Pivots,5,,,NOCA,KEEP,1,H,220,300,S,,
4/20/2014,Josh,Caddo Co Center Pivots,5,,,EAME,KEEP,1,H,70,200,S,,
4/20/2014,Josh,Caddo Co Center Pivots,5,,,EABL,KEEP,1,S,355,70,,,
4/20/2014,Josh,Caddo Co Center Pivots,5,,,LASP,KEEP,1,H,210,125,S,,
4/20/2014,Josh,Caddo Co Center Pivots,5,,,MODO,KEEP,1,S,180,140,,,
4/20/2014,Josh,Caddo Co Center Pivots,5,,,MODO,KEEP,3,S,90,10,,Flyover,
4/20/2014,Josh,Caddo Co Center Pivots,5,,,HOLA,KEEP,1,H,270,150,S,,
4/20/2014,Josh,Caddo Co Center Pivots,9,,,SAVS,KEEP,1,H,140,130,S,,
4/20/2014,Josh,Caddo Co Center Pivots,9,,,BHCO,KEEP,1,H,40,160,,Landed,
4/20/2014,Josh,Caddo Co Center Pivots,9,,,BHCO,KEEP,3,H,30,40,,Landed,
4/20/2014,Josh,Caddo Co Center Pivots,9,,,SAVS,KEEP,1,S,60,30,,,
4/20/2014,Josh,Caddo Co Center Pivots,9,,,NOMO,KEEP,1,H,20,55,S,,
4/20/2014,Josh,Caddo Co Center Pivots,9,,,DOWO,KEEP,1,H,20,75,,,
4/20/2014,Josh,Caddo Co Center Pivots,9,,,EAME,KEEP,1,H,220,200,S,,
4/20/2014,Josh,Caddo Co Center Pivots,9,,,BARS,KEEP,1,S,270,175,,,
4/20/2014,Josh,Caddo Co Center Pivots,9,,,CLSW,KEEP,1,S,180,100,,,
4/20/2014,Josh,Caddo Co Center Pivots,9,,,LASP,KEEP,1,H,10,175,S,,
4/20/2014,Josh,Caddo Co Center Pivots,13,,,NOCA,KEEP,1,H,0,300,,,
4/20/2014,Josh,Caddo Co Center Pivots,13,,,MODO,KEEP,1,H,270,150,,,
4/20/2014,Josh,Caddo Co Center Pivots,13,,,LASP,KEEP,1,H,90,200,,,
4/20/2014,Josh,Caddo Co Center Pivots,13,,,NOCA,KEEP,1,H,270,150,,,
4/20/2014,Josh,Caddo Co Center Pivots,13,,,AMRO,KEEP,1,H,0,300,,,
4/20/2014,Josh,Caddo Co Center Pivots,13,,,HOLA,KEEP,1,S,270,50,,Landed,
4/20/2014,Josh,Caddo Co Center Pivots,13,,,BARS,KEEP,1,S,300,35,,Flyover,
4/20/2014,Josh,Caddo Co Center Pivots,13,,,NOCA,KEEP,1,H,210,225,S,,
4/20/2014,Josh,Caddo Co Center Pivots,13,,,BHCO,KEEP,2,H,275,175,,Landed,
4/20/2014,Josh,Caddo Co Center Pivots,13,,,BRBL,KEEP,1,H,300,40,,Flyover,
4/20/2014,Josh,Caddo Co Center Pivots,17,,,MODO,KEEP,1,S,240,75,,,
4/20/2014,Josh,Caddo Co Center Pivots,17,,,GRSP,KEEP,1,H,220,15,S,,
4/20/2014,Josh,Caddo Co Center Pivots,17,,,GRSP,KEEP,1,H,100,100,S,,
4/20/2014,Josh,Caddo Co Center Pivots,17,,,EAME,KEEP,1,H,350,125,S,,
4/20/2014,Josh,Caddo Co Center Pivots,17,,,CCSP,KEEP,2,H,270,55,S,,
4/20/2014,Josh,Caddo Co Center Pivots,17,,,SAVS,KEEP,1,H,50,200,S,,
4/20/2014,Josh,Caddo Co Center Pivots,17,,,EAME,KEEP,1,H,230,85,S,,
4/20/2014,Josh,Caddo Co Center Pivots,17,,,NOBO,KEEP,1,H,130,200,S,,
4/20/2014,Josh,Caddo Co Center Pivots,17,,,BHCO,KEEP,2,H,270,75,S,,
4/20/2014,Josh,Caddo Co Center Pivots,17,,,HOSP,KEEP,3,S,70,65,S,,
4/20/2014,Josh,Caddo Co Center Pivots,17,,,BHCO,KEEP,1,H,260,40,,,
4/20/2014,Josh,Caddo Co Center Pivots,21,,,EAME,KEEP,1,H,270,55,,,
4/20/2014,Josh,Caddo Co Center Pivots,21,,,RWBL,KEEP,6,S,110,75,,,
4/20/2014,Josh,Caddo Co Center Pivots,21,,,BRBL,KEEP,31,S,110,75,,,
4/20/2014,Josh,Caddo Co Center Pivots,21,,,KILL,KEEP,4,S,60,35,,,
4/20/2014,Josh,Caddo Co Center Pivots,21,,,BLJA,KEEP,1,H,300,250,,,
4/20/2014,Josh,Caddo Co Center Pivots,21,,,EAME,KEEP,1,H,340,75,S,,
4/20/2014,Josh,Caddo Co Center Pivots,21,,,NOMO,KEEP,1,H,10,125,S,,
4/20/2014,Josh,Caddo Co Center Pivots,21,,,EABL,KEEP,1,S,330,20,,,
4/20/2014,Josh,Caddo Co Center Pivots,21,,,KILL,KEEP,1,H,190,40,,Landed,
4/20/2014,Josh,Caddo Co Center Pivots,21,,,STFL,KEEP,1,S,150,50,S,Landed,
4/20/2014,Josh,Caddo Co Center Pivots,21,,,STFL,KEEP,1,S,150,50,,Landed,Joined above STFL
4/20/2014,Josh,Caddo Co Center Pivots,25,,,WEME,KEEP,1,H,80,170,S,,
4/20/2014,Josh,Caddo Co Center Pivots,25,,,HOLA,KEEP,2,H,100,55,,Landed,
4/20/2014,Josh,Caddo Co Center Pivots,25,,,ROPI,KEEP,3,S,290,200,,,
4/20/2014,Josh,Caddo Co Center Pivots,25,,,WEME,KEEP,1,H,10,150,S,,
4/20/2014,Josh,Caddo Co Center Pivots,25,,,HOLA,KEEP,2,H,320,20,,,
4/20/2014,Josh,Caddo Co Center Pivots,25,,,blackbird sp.,KEEP,2,H,260,200,,Flyover,COGR? Unable to ID to species based on 'chk' call
4/20/2014,Josh,Caddo Co Center Pivots,25,,,HOSP,KEEP,1,S,260,30,,Landed,
4/20/2014,Josh,Caddo Co Center Pivots,25,,,meadowlark sp.,KEEP,1,S,30,75,,Landed,No vocalizations confirmed for this individual
4/25/2014,Josh,Rita Blanca NG,13,,,BUOW,KEEP,1,S,315,150,,,In prairie dog town
4/25/2014,Josh,Rita Blanca NG,13,,,BUOW,KEEP,1,S,340,175,,,In prairie dog town
4/25/2014,Josh,Rita Blanca NG,13,,,HOLA,KEEP,1,S,270,45,,,In road
4/25/2014,Josh,Rita Blanca NG,13,,,BUOW,KEEP,1,S,150,75,,,In prairie dog town
4/25/2014,Josh,Rita Blanca NG,17,,,RWBL,KEEP,1,S,30,60,S,,
4/25/2014,Josh,Rita Blanca NG,17,,,HOLA,KEEP,1,S,45,50,CN,Landed,
4/25/2014,Josh,Rita Blanca NG,17,,,WEME,KEEP,1,H,315,150,S,,
4/25/2014,Josh,Rita Blanca NG,17,,,LARB,KEEP,1,S,225,40,,,Female
4/25/2014,Josh,Rita Blanca NG,17,,,HOLA,KEEP,1,H,300,100,S,,
4/25/2014,Josh,Rita Blanca NG,17,,,UNKNOWN,KEEP,1,S,270,300,,,Passerine on road
4/25/2014,Josh,Rita Blanca NG,17,,,HOLA,KEEP,1,S,350,100,,Landed,
4/25/2014,Josh,Rita Blanca NG,21,,,WEME,KEEP,1,H,315,400,S,,
4/25/2014,Josh,Rita Blanca NG,21,,,CASP,KEEP,1,H,200,200,S,,
4/25/2014,Josh,Rita Blanca NG,21,,,CHRA,KEEP,1,S,225,300,,Flyover,
5/2/2014,Josh,Grazinglands,3,,,EAME,KEEP,1,H,140,70,S,,
5/2/2014,Josh,Grazinglands,3,,,EAME,KEEP,1,H,310,150,S,,
5/2/2014,Josh,Grazinglands,3,,,MODO,KEEP,1,S,295,110,,,
5/2/2014,Josh,Grazinglands,3,,,EAME,KEEP,1,H,60,85,S,,
5/2/2014,Josh,Grazinglands,3,,,DICK,KEEP,1,H,230,75,S,,
5/2/2014,Josh,Grazinglands,3,,,STFL,KEEP,2,H,340,15,,,
5/2/2014,Josh,Grazinglands,3,,,NRWS,KEEP,1,H,310,30,,Flyover,
5/2/2014,Josh,Grazinglands,3,,,BARS,KEEP,2,H,300,75,,Flyover,
5/2/2014,Josh,Grazinglands,3,,,OROR,KEEP,1,S,240,15,S,Landed,
5/2/2014,Josh,Grazinglands,3,,,CCSP,KEEP,1,S,40,12,,Landed,
5/2/2014,Josh,Grazinglands,4,,,RWBL,KEEP,2,S,270,75,,,
5/2/2014,Josh,Grazinglands,4,,,RWBL,KEEP,1,H,300,200,S,,
5/2/2014,Josh,Grazinglands,4,,,DICK,KEEP,1,H,290,120,S,,
5/2/2014,Josh,Grazinglands,4,,,RWBL,KEEP,1,S,310,60,,,
5/2/2014,Josh,Grazinglands,4,,,WEKI,KEEP,1,H,300,100,,,
5/2/2014,Josh,Grazinglands,4,,,DICK,KEEP,1,H,310,75,S,,
5/2/2014,Josh,Grazinglands,4,,,BHCO,KEEP,1,S,280,45,,Landed,w/cattle
5/2/2014,Josh,Grazinglands,4,,,EAME,KEEP,1,H,30,150,S,,
5/2/2014,Josh,Grazinglands,4,,,EAME,KEEP,1,H,100,120,S,,
5/2/2014,Josh,Grazinglands,4,,,DICK,KEEP,1,H,200,110,S,,
5/2/2014,Josh,Grazinglands,5,,,EAME,KEEP,1,H,75,85,S,,
5/2/2014,Josh,Grazinglands,5,,,GRSP,KEEP,1,S,280,65,,,
5/2/2014,Josh,Grazinglands,5,,,CANG,KEEP,2,S,110,175,,Landed,
5/2/2014,Josh,Grazinglands,5,,,DICK,KEEP,1,H,160,350,S,,
5/2/2014,Josh,Grazinglands,5,,,DICK,KEEP,1,H,210,200,S,,
5/2/2014,Josh,Grazinglands,5,,,RWBL,KEEP,1,H,80,200,S,,
5/2/2014,Josh,Grazinglands,5,,,BARS,KEEP,1,H,20,60,,Flyover,
5/2/2014,Josh,Grazinglands,5,,,RWBL,KEEP,1,H,120,250,S,,
5/2/2014,Josh,Grazinglands,5,,,DICK,KEEP,2,S,250,85,,,
5/2/2014,Josh,Grazinglands,6,,,EAME,KEEP,1,S,20,45,,,
5/2/2014,Josh,Grazinglands,6,,,CANG,KEEP,2,H,180,70,,Landed,
5/2/2014,Josh,Grazinglands,6,,,EAME,KEEP,1,H,10,300,S,,
5/2/2014,Josh,Grazinglands,6,,,EAME,KEEP,1,H,320,200,S,,
5/2/2014,Josh,Grazinglands,6,,,hummingbird sp.,KEEP,1,H,0,5,,,
5/2/2014,Josh,Grazinglands,6,,,AMKE,KEEP,1,H,110,150,S,,
5/2/2014,Josh,Grazinglands,6,,,EAME,KEEP,1,H,210,350,S,,
5/2/2014,Josh,Grazinglands,6,,,HOSP,KEEP,2,H,220,250,,,at farm buildings
5/2/2014,Josh,Grazinglands,7,,,DICK,KEEP,1,H,95,13,S,,
5/2/2014,Josh,Grazinglands,7,,,DICK,KEEP,1,H,5,65,S,,
5/2/2014,Josh,Grazinglands,7,,,EAME,KEEP,1,H,340,55,S,,
5/2/2014,Josh,Grazinglands,7,,,RWBL,KEEP,1,H,175,70,S,,
5/2/2014,Josh,Grazinglands,7,,,RWBL,KEEP,1,S,200,80,,Landed,
5/2/2014,Josh,Grazinglands,7,,,RWBL,KEEP,2,S,185,80,P,,Bird also Singing (Breeding Code: S/P)
5/2/2014,Josh,Grazinglands,7,,,EAME,KEEP,1,H,30,150,S,,
5/2/2014,Josh,Grazinglands,7,,,EAME,KEEP,1,H,210,80,S,,
5/2/2014,Josh,Grazinglands,7,,,BARS,KEEP,1,S,330,200,,Flyover,
5/2/2014,Josh,Grazinglands,7,,,SAVS,KEEP,2,S,20,45,,Landed,
5/2/2014,Josh,Grazinglands,7,,,DICK,KEEP,1,S,345,100,S,Landed,
5/2/2014,Josh,Grazinglands,7,,,COGR,KEEP,2,S,310,30,,Flyover,
5/2/2014,Josh,Grazinglands,8,,,DICK,KEEP,1,H,60,20,S,,
5/2/2014,Josh,Grazinglands,8,,,EAPH,KEEP,1,H,170,27,S,,
5/2/2014,Josh,Grazinglands,8,,,EAME,KEEP,1,H,210,40,S,,
5/2/2014,Josh,Grazinglands,8,,,RWBL,KEEP,2,H,200,35,S,,
5/2/2014,Josh,Grazinglands,8,,,RWBL,KEEP,3,S,225,55,,,
5/2/2014,Josh,Grazinglands,8,,,RWBL,KEEP,1,S,270,100,,Landed,
5/2/2014,Josh,Grazinglands,8,,,CLSW,KEEP,1,S,190,40,,Flyover,
5/2/2014,Josh,Grazinglands,8,,,DICK,KEEP,1,H,20,150,S,,
5/2/2014,Josh,Grazinglands,8,,,DICK,KEEP,1,H,70,200,S,,
5/2/2014,Josh,Grazinglands,8,,,RWBL,KEEP,1,S,310,150,,Flyover,
5/2/2014,Josh,Grazinglands,8,,,DICK,KEEP,1,H,140,100,S,,
5/2/2014,Josh,Grazinglands,8,,,BWTE,KEEP,2,S,210,60,P,Landed,
5/2/2014,Josh,Grazinglands,9,,,CLSW,KEEP,3,S,180,65,,Flyover,
5/2/2014,Josh,Grazinglands,9,,,DICK,KEEP,1,H,130,25,S,,
5/2/2014,Josh,Grazinglands,9,,,GRSP,KEEP,1,H,30,75,S,,
5/2/2014,Josh,Grazinglands,9,,,GRSP,KEEP,1,H,300,50,S,,
5/2/2014,Josh,Grazinglands,9,,,NRWS,KEEP,1,S,0,10,,Flyover,
5/2/2014,Josh,Grazinglands,9,,,GRSP,KEEP,1,H,260,75,S,,
5/2/2014,Josh,Grazinglands,9,,,EAME,KEEP,1,S,350,80,S,,
5/2/2014,Josh,Grazinglands,9,,,sparrow sp.,KEEP,4,S,320,100,,Landed,
5/2/2014,Josh,Grazinglands,9,,,EAME,KEEP,1,H,40,200,S,,
5/2/2014,Josh,Grazinglands,9,,,RWBL,KEEP,1,H,90,150,S,,
5/2/2014,Josh,Grazinglands,9,,,RWBL,KEEP,2,H,270,100,,Flyover,
5/2/2014,Josh,Grazinglands,9,,,EAME,KEEP,1,H,310,75,S,,
5/2/2014,Josh,Grazinglands,10,,,RWBL,KEEP,1,H,210,75,S,,
5/2/2014,Josh,Grazinglands,10,,,EAME,KEEP,1,H,310,150,S,,
5/2/2014,Josh,Grazinglands,10,,,SAVS,KEEP,1,S,45,25,,,
5/2/2014,Josh,Grazinglands,10,,,BARS,KEEP,1,S,260,40,,Flyover,
5/2/2014,Josh,Grazinglands,10,,,UNKNOWN,KEEP,4,S,140,100,,,Backlit birds moving in riparian veg
5/2/2014,Josh,Grazinglands,10,,,EAME,KEEP,1,H,130,150,S,,
5/2/2014,Josh,Grazinglands,10,,,KILL,KEEP,1,H,320,50,,Landed,
5/2/2014,Josh,Grazinglands,10,,,DICK,KEEP,1,H,170,125,S,,
5/2/2014,Josh,Grazinglands,10,,,COGR,KEEP,2,S,210,40,P,Landed,
5/2/2014,Josh,Grazinglands,11,,,MODO,KEEP,1,S,150,60,,Landed,
5/2/2014,Josh,Grazinglands,11,,,DICK,KEEP,1,H,20,85,S,,
5/2/2014,Josh,Grazinglands,11,,,DICK,KEEP,1,H,30,120,S,,
5/2/2014,Josh,Grazinglands,11,,,EAME,KEEP,1,H,280,100,,,
5/2/2014,Josh,Grazinglands,11,,,EAME,KEEP,1,H,40,200,S,,
5/2/2014,Josh,Grazinglands,11,,,EAME,KEEP,1,H,260,200,S,,
5/2/2014,Josh,Grazinglands,11,,,RWBL,KEEP,1,H,220,300,S,,
5/2/2014,Josh,Grazinglands,11,,,RWBL,KEEP,2,H,350,175,S,,
5/2/2014,Josh,Grazinglands,11,,,shorebird sp.,KEEP,20,S,30,500,,Flyover,Possibly LBDO
5/2/2014,Josh,Grazinglands,11,,,SAVS,KEEP,1,S,10,20,,,
5/2/2014,Josh,Grazinglands,11,,,GRSP,KEEP,1,S,30,27,,Landed,
5/2/2014,Josh,Grazinglands,11,,,EAME,KEEP,1,S,320,80,,Landed,
5/2/2014,Josh,Grazinglands,11,,,CLSW,KEEP,2,S,70,25,,Flyover,
5/2/2014,Josh,Grazinglands,11,,,DICK,KEEP,1,H,320,150,S,,
5/8/2014,Josh,WWMT,1,,,GRSP,KEEP,1,H,315,25,S,,
5/8/2014,Josh,WWMT,1,,,EAME,KEEP,1,H,40,120,S,,
5/8/2014,Josh,WWMT,1,,,BLJA,KEEP,1,H,230,200,,,
5/8/2014,Josh,WWMT,1,,,LASP,KEEP,1,H,15,70,S,,
5/8/2014,Josh,WWMT,1,,,NOMO,KEEP,1,H,130,100,S,,
5/8/2014,Josh,WWMT,1,,,EAME,KEEP,1,H,230,150,S,,
5/8/2014,Josh,WWMT,1,,,NOCA,KEEP,1,H,150,50,S,,
5/8/2014,Josh,WWMT,1,,,GCFL,KEEP,1,H,200,45,,,
5/8/2014,Josh,WWMT,1,,,MODO,KEEP,2,S,210,55,,Landed,
5/8/2014,Josh,WWMT,1,,,CASP,KEEP,1,H,45,150,S,,
5/8/2014,Josh,WWMT,1,,,EAME,KEEP,1,H,60,40,,Landed,
5/8/2014,Josh,WWMT,1,,,LASP,KEEP,1,H,30,105,S,,
5/8/2014,Josh,WWMT,1,,,GCFL,KEEP,1,H,350,100,,,
5/8/2014,Josh,WWMT,5,,,EAME,KEEP,1,H,220,100,S,,
5/8/2014,Josh,WWMT,5,,,NOMO,KEEP,1,H,160,200,S,,
5/8/2014,Josh,WWMT,5,,,DOWO,KEEP,1,H,140,30,,,
5/8/2014,Josh,WWMT,5,,,PABU,KEEP,1,H,250,175,S,,
5/8/2014,Josh,WWMT,5,,,LBWO,KEEP,1,H,135,15,,,
5/8/2014,Josh,WXRD,1,,,FISP,KEEP,1,H,240,200,S,,
5/8/2014,Josh,WXRD,1,,,NOMO,KEEP,1,H,220,100,S,,
