"","Date","Observer","Location","Point","StandardizedLocationName","LocalSurveyName","Species","whattodowiththissighting","Quantity","Heard.Seen","Angle..deg.","Distance..m.","Breeding.Code","Flyover","Notes"
"218","04/23/2014","Crystina","Tallgrass Prairie","34",NA,NA,"EAME","KEEP",1,"H","340",50,"","",""
"219","04/23/2014","Crystina","Tallgrass Prairie","34",NA,NA,"GRSP","KEEP",1,"H","160",30,"","",""
"220","04/23/2014","Crystina","Tallgrass Prairie","34",NA,NA,"EAME","KEEP",1,"H","50",70,"","",""
"221","04/23/2014","Crystina","Tallgrass Prairie","34",NA,NA,"EAME","KEEP",1,"H","170",70,"","",""
"222","04/23/2014","Crystina","Tallgrass Prairie","34",NA,NA,"FISP","KEEP",1,"H","250",80,"","","getting difficult to hear"
"223","04/23/2014","Crystina","Tallgrass Prairie","34",NA,NA,"UNKNOWN","KEEP",33,"S","170",150,"","Flyover",""
"224","04/23/2014","Crystina","Tallgrass Prairie","34",NA,NA,"NOBO","KEEP",1,"H","180",200,"","",""
"225","04/23/2014","Crystina","Tallgrass Prairie","34",NA,NA,"sparrow sp.","KEEP",1,"S","50",60,"","Flyover","couldn't ID, truck drove by"
"226","04/23/2014","Crystina","Tallgrass Prairie","35",NA,NA,"EAME","KEEP",1,"H","200",50,"","",""
"227","04/23/2014","Crystina","Tallgrass Prairie","35",NA,NA,"EAME","KEEP",1,"H","170",60,"","",""
"228","04/23/2014","Crystina","Tallgrass Prairie","35",NA,NA,"EAME","KEEP",1,"H","150",100,"","",""
"229","04/23/2014","Crystina","Tallgrass Prairie","35",NA,NA,"NOBO","KEEP",1,"H","140",100,"","",""
"230","04/23/2014","Crystina","Tallgrass Prairie","35",NA,NA,"UPSA","KEEP",1,"S","90",200,"","",""
"231","04/23/2014","Crystina","Tallgrass Prairie","35",NA,NA,"UPSA","KEEP",1,"H","180",90,"","",""
"232","04/23/2014","Crystina","Tallgrass Prairie","35",NA,NA,"sparrow sp.","KEEP",1,"H","190",20,"","","can't ID chipping"
"233","04/23/2014","Crystina","Tallgrass Prairie","35",NA,NA,"sparrow sp.","KEEP",1,"S","270",30,"","Landed","flushed by car"
"234","04/23/2014","Crystina","Tallgrass Prairie","35",NA,NA,"blackbird sp.","KEEP",1,"S","280",80,"","Flyover",""
"235","04/23/2014","Crystina","Tallgrass Prairie","35",NA,NA,"GBHE","KEEP",1,"S","250",200,"","Flyover",""
"236","04/25/2014","Crystina","Rita Blanca NG","12",NA,NA,"HOLA","KEEP",1,"H","280",50,"","","over hill, heard then saw"
"237","04/25/2014","Crystina","Rita Blanca NG","16",NA,NA,"WEME","KEEP",1,"H","240",40,"","",""
"238","04/25/2014","Crystina","Rita Blanca NG","16",NA,NA,"HOLA","KEEP",1,"H","230",30,"","",""
"239","04/25/2014","Crystina","Rita Blanca NG","16",NA,NA,"LOSH","KEEP",1,"S","250",20,"","",""
"240","04/25/2014","Crystina","Rita Blanca NG","16",NA,NA,"meadowlark sp.","KEEP",1,"S","250",30,"","","never sang"
"241","04/25/2014","Crystina","Rita Blanca NG","16",NA,NA,"HOLA","KEEP",1,"S","270",40,"CF","Landed",""
"242","04/25/2014","Crystina","Rita Blanca NG","16",NA,NA,"sparrow sp.","KEEP",2,"S","70",60,"","Landed","seen later, HOLA"
"243","04/25/2014","Crystina","Rita Blanca NG","16",NA,NA,"HOLA","KEEP",1,"S","310",40,"","",""
"244","04/25/2014","Crystina","Rita Blanca NG","22",NA,NA,"WEME","KEEP",1,"H","190",100,"","",""
"245","04/25/2014","Crystina","Rita Blanca NG","22",NA,NA,"VESP","KEEP",1,"H","270",50,"","Landed","heard then saw, landed next to below VESP"
"246","04/25/2014","Crystina","Rita Blanca NG","22",NA,NA,"VESP","KEEP",1,"S","250",50,"","",""
"247","04/25/2014","Crystina","Rita Blanca NG","22",NA,NA,"CASP","KEEP",1,"H","110",150,"","",""
"248","04/25/2014","Crystina","Rita Blanca NG","22",NA,NA,"HOLA","KEEP",1,"S","300",30,"","",""
"249","04/25/2014","Crystina","Rita Blanca NG","22",NA,NA,"LBCU","KEEP",1,"H","150",50,"","Landed","heard then seen"
"250","05/05/2014","Crystina","WMWR","1",NA,NA,"GRSP","KEEP",1,"H","170",30,"","",""
"251","05/05/2014","Crystina","WMWR","1",NA,NA,"BGGN","KEEP",1,"H","260",110,"","",""
"252","05/05/2014","Crystina","WMWR","1",NA,NA,"LASP","KEEP",1,"H","220",90,"S","",""
"253","05/05/2014","Crystina","WMWR","1",NA,NA,"GRSP","KEEP",1,"H","200",40,"","",""
"254","05/05/2014","Crystina","WMWR","1",NA,NA,"NOBO","KEEP",1,"H","180",70,"","",""
"255","05/05/2014","Crystina","WMWR","1",NA,NA,"LASP","KEEP",1,"H","10",80,"","",""
"256","05/05/2014","Crystina","WMWR","1",NA,NA,"BHCO","KEEP",1,"S","20",40,"","Flyover",""
"257","05/05/2014","Crystina","WMWR","1",NA,NA,"GRSP","KEEP",1,"H","350",30,"","",""
"258","05/05/2014","Crystina","WMWR","1",NA,NA,"LASP","KEEP",2,"S","0",20,"","",""
"259","05/05/2014","Crystina","WMWR","1",NA,NA,"EAME","KEEP",1,"H","40",100,"","",""
"260","05/05/2014","Crystina","WMWR","1",NA,NA,"NOBO","KEEP",1,"H","50",200,"","",""
"261","05/05/2014","Crystina","WMWR","2",NA,NA,"PABU","KEEP",1,"H","160",50,"S","",""
"262","05/05/2014","Crystina","WMWR","2",NA,NA,"PABU","KEEP",1,"H","50",60,"S","",""
"263","05/05/2014","Crystina","WMWR","2",NA,NA,"PABU","KEEP",1,"H","250",100,"S","",""
"264","05/05/2014","Crystina","WMWR","2",NA,NA,"swallow sp.","KEEP",1,"S","10",40,"","Flyover",""
"265","05/05/2014","Crystina","WMWR","2",NA,NA,"NOMO","KEEP",1,"H","260",50,"","","heard then seen"
"266","05/05/2014","Crystina","WMWR","2",NA,NA,"DOWO","KEEP",1,"S","240",30,"","Flyover","seen then heard"
"267","05/05/2014","Crystina","WMWR","2",NA,NA,"NOMO","KEEP",1,"S","180",70,"","",""
"268","05/05/2014","Crystina","WMWR","2",NA,NA,"BGGN","KEEP",1,"H","80",30,"","","scold call"
"269","05/05/2014","Crystina","WMWR","2",NA,NA,"sparrow sp.","KEEP",2,"S","300",100,"","",""
"270","05/05/2014","Crystina","WMWR","2",NA,NA,"AMRO","KEEP",1,"H","250",60,"","",""
"271","05/05/2014","Crystina","WMWR","3",NA,NA,"LASP","KEEP",1,"H","60",70,"","",""
"272","05/05/2014","Crystina","WMWR","3",NA,NA,"PABU","KEEP",1,"H","120",140,"","",""
"273","05/05/2014","Crystina","WMWR","3",NA,NA,"LASP","KEEP",1,"H","340",50,"","",""
"274","05/05/2014","Crystina","WMWR","3",NA,NA,"PABU","KEEP",1,"H","350",170,"","",""
"275","05/05/2014","Crystina","WMWR","3",NA,NA,"PABU","KEEP",1,"H","190",180,"","",""
"276","05/05/2014","Crystina","WMWR","3",NA,NA,"NOBO","KEEP",1,"H","70",150,"","",""
"277","05/05/2014","Crystina","WMWR","3",NA,NA,"NOBO","KEEP",1,"H","160",50,"","",""
"278","05/05/2014","Crystina","WMWR","3",NA,NA,"swallow sp.","KEEP",1,"S","330",60,"","Flyover","later id'ed as BARS"
"279","05/05/2014","Crystina","WMWR","3",NA,NA,"BARS","KEEP",4,"S","120",40,"","Landed","not including above bird"
"280","05/05/2014","Crystina","WMWR","3",NA,NA,"STFL","KEEP",1,"S","130",30,"","",""
"281","05/05/2014","Crystina","WMWR","3",NA,NA,"NOMO","KEEP",1,"H","80",60,"","",""
"282","05/05/2014","Crystina","WMWR","3",NA,NA,"sparrow sp.","KEEP",1,"S","170",40,"","Landed",""
"283","05/05/2014","Crystina","WMWR","3",NA,NA,"CHSP","KEEP",4,"S","30",30,"","Landed",""
"284","05/05/2014","Crystina","WMWR","4",NA,NA,"DICK","KEEP",1,"H","330",40,"S","",""
"285","05/05/2014","Crystina","WMWR","4",NA,NA,"EAPH","KEEP",1,"H","160",120,"","",""
"286","05/05/2014","Crystina","WMWR","4",NA,NA,"CHSP","KEEP",1,"H","340",30,"","",""
"287","05/05/2014","Crystina","WMWR","4",NA,NA,"MODO","KEEP",1,"S","40",40,"","",""
"288","05/05/2014","Crystina","WMWR","4",NA,NA,"LASP","KEEP",1,"S","80",30,"","Landed","seen then heard"
"289","05/05/2014","Crystina","WMWR","4",NA,NA,"CANG","KEEP",3,"H","180",170,"","Landed","heard then seen"
"290","05/05/2014","Crystina","WMWR","4",NA,NA,"STFL","KEEP",1,"H","170",60,"","Landed","heard then seen"
"291","05/05/2014","Crystina","WMWR","4",NA,NA,"sparrow sp.","KEEP",2,"S","160",30,"","Landed",""
"292","05/05/2014","Crystina","WMWR","4",NA,NA,"MODO","KEEP",1,"S","70",50,"","Flyover",""
"293","05/05/2014","Crystina","WMWR","4",NA,NA,"LASP","KEEP",1,"H","350",40,"S","",""
"294","05/05/2014","Crystina","WMWR","4",NA,NA,"GRSP","KEEP",1,"H","50",30,"","",""
"295","05/05/2014","Crystina","WMWR","5",NA,NA,"GRSP","KEEP",1,"H","30",20,"S","","heard then seen"
"296","05/05/2014","Crystina","WMWR","5",NA,NA,"NOBO","KEEP",1,"H","170",80,"","",""
"297","05/05/2014","Crystina","WMWR","5",NA,NA,"EAME","KEEP",1,"H","50",200,"","","really far away"
"298","05/05/2014","Crystina","WMWR","5",NA,NA,"NOMO","KEEP",1,"H","190",150,"","","over hill"
"299","05/05/2014","Crystina","WMWR","5",NA,NA,"EAME","KEEP",1,"S","20",90,"","Landed",""
"300","05/05/2014","Crystina","WMWR","6",NA,NA,"TUVU","KEEP",1,"H","200",150,"","Flyover",""
"301","05/05/2014","Crystina","WMWR","6",NA,NA,"DICK","KEEP",1,"H","10",30,"","",""
"302","05/05/2014","Crystina","WMWR","6",NA,NA,"PABU","KEEP",1,"H","210",70,"","",""
"303","05/05/2014","Crystina","WMWR","6",NA,NA,"EAME","KEEP",1,"H","70",60,"","",""
"304","05/05/2014","Crystina","WMWR","6",NA,NA,"FISP","KEEP",1,"H","60",100,"","",""
"305","05/05/2014","Crystina","WMWR","6",NA,NA,"LASP","KEEP",2,"S","300",30,"","",""
"306","05/05/2014","Crystina","WMWR","6",NA,NA,"AMRO","KEEP",1,"H","170",150,"","",""
"307","05/05/2014","Crystina","WMWR","6",NA,NA,"NOBO","KEEP",1,"H","140",90,"","",""
"308","05/05/2014","Crystina","WMWR","6",NA,NA,"REVI","KEEP",1,"H","200",100,"","",""
"309","05/05/2014","Crystina","WMWR","6",NA,NA,"DICK","KEEP",1,"H","150",50,"","",""
"310","05/05/2014","Crystina","WMWR","6",NA,NA,"FISP","KEEP",1,"H","160",100,"","",""
"311","05/05/2014","Crystina","WMWR","6",NA,NA,"NOCA","KEEP",2,"S","250",50,"","Landed",""
"312","05/05/2014","Crystina","WMWR","6",NA,NA,"RBWO","KEEP",1,"H","200",80,"","",""
"313","05/05/2014","Crystina","WMWR","6",NA,NA,"TUTI","KEEP",1,"H","250",100,"","",""
"314","05/05/2014","Crystina","WMWR","7",NA,NA,"EAME","KEEP",1,"H","50",150,"","",""
"315","05/05/2014","Crystina","WMWR","7",NA,NA,"EAME","KEEP",1,"H","330",100,"","",""
"316","05/05/2014","Crystina","WMWR","7",NA,NA,"FISP","KEEP",1,"H","350",200,"","",""
"317","05/05/2014","Crystina","WMWR","7",NA,NA,"DICK","KEEP",1,"H","120",200,"","",""
"318","05/05/2014","Crystina","WMWR","7",NA,NA,"MODO","KEEP",1,"S","80",90,"","",""
"319","05/05/2014","Crystina","WMWR","7",NA,NA,"TUVU","KEEP",1,"S","170",250,"","Flyover",""
"320","05/05/2014","Crystina","WMWR","7",NA,NA,"FISP","KEEP",1,"H","200",300,"","","very far away, distance is an estimate"
"321","05/05/2014","Crystina","WMWR","7",NA,NA,"NOBO","KEEP",1,"H","160",150,"","",""
"322","05/05/2014","Crystina","WMWR","7",NA,NA,"GRSP","KEEP",1,"S","60",30,"","",""
"323","05/05/2014","Crystina","WMWR","8",NA,NA,"DICK","KEEP",1,"H","250",40,"S","",""
"324","05/05/2014","Crystina","WMWR","8",NA,NA,"NOBO","KEEP",1,"H","200",30,"","",""
"325","05/05/2014","Crystina","WMWR","8",NA,NA,"EAME","KEEP",1,"H","190",60,"","",""
"326","05/05/2014","Crystina","WMWR","8",NA,NA,"NOBO","KEEP",1,"H","30",40,"","",""
"327","05/05/2014","Crystina","WMWR","8",NA,NA,"LASP","KEEP",1,"H","170",20,"S","",""
"328","05/05/2014","Crystina","WMWR","8",NA,NA,"sparrow sp.","KEEP",1,"S","340",50,"","Landed",""
"329","05/05/2014","Crystina","WMWR","8",NA,NA,"GRSP","KEEP",1,"H","180",30,"","",""
"330","05/05/2014","Crystina","WMWR","8",NA,NA,"EAME","KEEP",1,"H","160",150,"","",""
"331","05/05/2014","Crystina","WMWR","8",NA,NA,"LASP","KEEP",1,"H","290",30,"","",""
"332","05/05/2014","Crystina","WMWR","8",NA,NA,"TUVU","KEEP",2,"S","90",170,"","Flyover",""
"333","05/05/2014","Crystina","WMWR","9",NA,NA,"EAME","KEEP",1,"H","60",150,"S","",""
"334","05/05/2014","Crystina","WMWR","9",NA,NA,"GRSP","KEEP",1,"H","190",30,"","",""
"335","05/05/2014","Crystina","WMWR","9",NA,NA,"EAME","KEEP",1,"H","240",200,"S","",""
"336","05/05/2014","Crystina","WMWR","9",NA,NA,"TUVU","KEEP",1,"S","310",120,"","Flyover",""
"337","05/05/2014","Crystina","WMWR","9",NA,NA,"KILL","KEEP",1,"H","350",160,"","",""
"338","05/05/2014","Crystina","WMWR","9",NA,NA,"EAME","KEEP",1,"H","180",250,"S","",""
"339","05/05/2014","Crystina","WMWR","10",NA,NA,"EAME","KEEP",1,"H","240",150,"S","",""
"340","05/05/2014","Crystina","WMWR","10",NA,NA,"CCSP","KEEP",4,"S","50",20,"","Landed",""
"341","05/05/2014","Crystina","WMWR","10",NA,NA,"EAME","KEEP",1,"H","170",60,"S","",""
"342","05/05/2014","Crystina","WMWR","10",NA,NA,"WEKI","KEEP",1,"S","300",40,"","",""
"343","05/05/2014","Crystina","WMWR","10",NA,NA,"EAME","KEEP",1,"H","190",50,"","","rattle call"
"344","05/05/2014","Crystina","WMWR","10",NA,NA,"CANG","KEEP",1,"S","160",150,"","Flyover",""
"345","05/05/2014","Crystina","WMWR","10",NA,NA,"TUVU","KEEP",1,"S","20",250,"","Flyover",""
"346","05/05/2014","Crystina","WMWR","10",NA,NA,"NOBO","KEEP",1,"H","130",100,"","",""
"347","05/05/2014","Crystina","WMWR","11",NA,NA,"NOCA","KEEP",1,"H","290",60,"","",""
"348","05/05/2014","Crystina","WMWR","11",NA,NA,"PABU","KEEP",1,"H","210",200,"","",""
"349","05/05/2014","Crystina","WMWR","11",NA,NA,"UNKNOWN","KEEP",1,"H","210",200,"","","later id'ed as WEVI"
"350","05/05/2014","Crystina","WMWR","11",NA,NA,"MODO","KEEP",2,"S","270",150,"","Landed",""
"351","05/05/2014","Crystina","WMWR","11",NA,NA,"PABU","KEEP",1,"H","320",100,"","",""
"352","05/05/2014","Crystina","WMWR","11",NA,NA,"AMCR","KEEP",1,"S","300",150,"","Flyover",""
"353","05/05/2014","Crystina","WMWR","11",NA,NA,"RTHA","KEEP",1,"S","280",150,"","",""
"354","05/05/2014","Crystina","WMWR","11",NA,NA,"hummingbird sp.","KEEP",1,"S","90",10,"","Flyover",""
"355","05/05/2014","Crystina","WMWR","11",NA,NA,"LASP","KEEP",1,"H","70",30,"","Landed","heard then seen"
"356","05/05/2014","Crystina","WMWR","12",NA,NA,"FISP","KEEP",1,"H","160",50,"","","along treeline, maybe in trees"
"357","05/05/2014","Crystina","WMWR","12",NA,NA,"EAME","KEEP",1,"H","220",150,"","",""
"358","05/05/2014","Crystina","WMWR","12",NA,NA,"TUTI","KEEP",1,"H","170",200,"","",""
"359","05/05/2014","Crystina","WMWR","12",NA,NA,"LASP","KEEP",1,"H","180",40,"","",""
"360","05/05/2014","Crystina","WMWR","12",NA,NA,"PABU","KEEP",1,"H","10",110,"","",""
"361","05/05/2014","Crystina","WMWR","12",NA,NA,"MODO","KEEP",1,"S","180",50,"","Flyover",""
"362","05/05/2014","Crystina","WMWR","12",NA,NA,"BAWW","KEEP",1,"H","100",60,"","",""
"363","05/05/2014","Crystina","WMWR","13",NA,NA,"LASP","KEEP",3,"S","0",20,"","","on fence"
"364","05/05/2014","Crystina","WMWR","13",NA,NA,"PABU","KEEP",1,"H","60",70,"","",""
"365","05/05/2014","Crystina","WMWR","13",NA,NA,"PABU","KEEP",1,"H","300",110,"","",""
"366","05/05/2014","Crystina","WMWR","13",NA,NA,"PABU","KEEP",1,"H","150",130,"","",""
"367","05/05/2014","Crystina","WMWR","13",NA,NA,"hawk sp.","KEEP",1,"S","280",170,"","Landed","large raptor with banded tail"
"368","05/05/2014","Crystina","WMWR","13",NA,NA,"hummingbird sp.","KEEP",1,"S","180",10,"","Flyover",""
"369","05/05/2014","Crystina","WMWR","13",NA,NA,"BGGN","KEEP",1,"H","110",30,"","",""
"370","05/05/2014","Crystina","WMWR","13",NA,NA,"MODO","KEEP",1,"H","90",50,"","",""
"371","05/05/2014","Crystina","WMWR","13",NA,NA,"NOCA","KEEP",1,"H","310",100,"","",""
"372","05/06/2014","Crystina","WMWR","14",NA,NA,"EAME","KEEP",1,"H","200",60,"","",""
"373","05/06/2014","Crystina","WMWR","14",NA,NA,"EAME","KEEP",1,"H","120",90,"","",""
"374","05/06/2014","Crystina","WMWR","14",NA,NA,"PABU","KEEP",1,"H","240",40,"","",""
"375","05/06/2014","Crystina","WMWR","14",NA,NA,"TUVU","KEEP",1,"S","270",80,"","Flyover",""
"376","05/06/2014","Crystina","WMWR","14",NA,NA,"BGGN","KEEP",1,"H","280",20,"","",""
"377","05/06/2014","Crystina","WMWR","14",NA,NA,"SUTA","KEEP",1,"H","40",60,"","",""
"378","05/06/2014","Crystina","WMWR","14",NA,NA,"meadowlark sp.","KEEP",1,"S","160",40,"","Landed","never sang"
"379","05/06/2014","Crystina","WMWR","14",NA,NA,"MODO","KEEP",1,"H","340",30,"","",""
"380","05/06/2014","Crystina","WMWR","14",NA,NA,"MODO","KEEP",2,"S","180",40,"","Landed",""
"381","05/06/2014","Crystina","WMWR","14",NA,NA,"NOBO","KEEP",1,"H","180",30,"","",""
"382","05/06/2014","Crystina","WMWR","14",NA,NA,"BGGN","KEEP",1,"H","50",30,"","",""
"383","05/06/2014","Crystina","WMWR","14",NA,NA,"BHCO","KEEP",2,"H","250",50,"","",""
"384","05/06/2014","Crystina","WMWR","14",NA,NA,"CANG","KEEP",1,"H","230",150,"","",""
"385","05/06/2014","Crystina","WMWR","15",NA,NA,"EAME","KEEP",1,"H","210",90,"","",""
"386","05/06/2014","Crystina","WMWR","15",NA,NA,"GRSP","KEEP",1,"H","310",30,"","",""
"387","05/06/2014","Crystina","WMWR","15",NA,NA,"EAME","KEEP",1,"H","280",120,"","",""
"388","05/06/2014","Crystina","WMWR","15",NA,NA,"EAME","KEEP",1,"H","170",90,"","",""
"389","05/06/2014","Crystina","WMWR","15",NA,NA,"EAME","KEEP",1,"H","120",100,"","",""
"390","05/06/2014","Crystina","WMWR","15",NA,NA,"EAME","KEEP",1,"H","60",60,"","",""
"391","05/06/2014","Crystina","WMWR","15",NA,NA,"UPSA","KEEP",1,"H","270",160,"","",""
"392","05/06/2014","Crystina","WMWR","15",NA,NA,"NOCA","KEEP",1,"H","240",200,"","",""
"393","05/06/2014","Crystina","WMWR","15",NA,NA,"GRSP","KEEP",1,"H","230",20,"","",""
"394","05/06/2014","Crystina","WMWR","15",NA,NA,"CANG","KEEP",1,"H","250",200,"","",""
"395","05/06/2014","Crystina","WMWR","15",NA,NA,"BHCO","KEEP",4,"S","260",130,"","Landed",""
"396","05/06/2014","Crystina","WMWR","16",NA,NA,"EAME","KEEP",1,"H","340",130,"","",""
"397","05/06/2014","Crystina","WMWR","16",NA,NA,"EAME","KEEP",1,"S","270",90,"","",""
"398","05/06/2014","Crystina","WMWR","16",NA,NA,"EAME","KEEP",1,"H","40",180,"","",""
"399","05/06/2014","Crystina","WMWR","16",NA,NA,"EAME","KEEP",1,"H","90",100,"","",""
"400","05/06/2014","Crystina","WMWR","16",NA,NA,"WEVI","KEEP",1,"H","280",100,"","",""
"401","05/06/2014","Crystina","WMWR","16",NA,NA,"PABU","KEEP",1,"H","250",100,"","",""
"402","05/06/2014","Crystina","WMWR","16",NA,NA,"REVI","KEEP",1,"H","280",130,"","",""
"403","05/06/2014","Crystina","WMWR","16",NA,NA,"PABU","KEEP",1,"H","160",160,"","",""
"404","05/06/2014","Crystina","WMWR","16",NA,NA,"EAPH","KEEP",1,"H","60",240,"","",""
"405","05/06/2014","Crystina","WMWR","16",NA,NA,"TUVU","KEEP",1,"S","290",190,"","Flyover",""
"406","05/06/2014","Crystina","WMWR","16",NA,NA,"NOCA","KEEP",1,"H","300",140,"","",""
"407","05/06/2014","Crystina","WMWR","17",NA,NA,"EAME","KEEP",1,"H","170",70,"","",""
"408","05/06/2014","Crystina","WMWR","17",NA,NA,"STFL","KEEP",1,"S","10",30,"","",""
"409","05/06/2014","Crystina","WMWR","17",NA,NA,"EAME","KEEP",1,"H","180",50,"","",""
"410","05/06/2014","Crystina","WMWR","17",NA,NA,"EAME","KEEP",1,"H","60",100,"","",""
"411","05/06/2014","Crystina","WMWR","17",NA,NA,"NOMO","KEEP",1,"H","160",180,"","",""
"412","05/06/2014","Crystina","WMWR","17",NA,NA,"GRSP","KEEP",1,"H","240",40,"","",""
"413","05/06/2014","Crystina","WMWR","17",NA,NA,"TUVU","KEEP",2,"S","190",300,"","Flyover",""
"414","05/06/2014","Crystina","WMWR","17",NA,NA,"PABU","KEEP",1,"H","330",170,"","",""
"415","05/06/2014","Crystina","WMWR","17",NA,NA,"WEVI","KEEP",1,"H","280",180,"","",""
"416","05/06/2014","Crystina","WMWR","17",NA,NA,"RBWO","KEEP",1,"H","50",70,"","",""
"417","05/06/2014","Crystina","WMWR","17",NA,NA,"BARS","KEEP",1,"S","70",100,"","Flyover",""
"418","05/06/2014","Crystina","WMWR","18",NA,NA,"MIKI","KEEP",1,"S","160",80,"","Flyover",""
"419","05/06/2014","Crystina","WMWR","18",NA,NA,"PABU","KEEP",1,"H","140",50,"","",""
"420","05/06/2014","Crystina","WMWR","18",NA,NA,"STFL","KEEP",1,"S","110",20,"","Landed",""
"421","05/06/2014","Crystina","WMWR","18",NA,NA,"PABU","KEEP",1,"H","210",40,"","",""
"422","05/06/2014","Crystina","WMWR","18",NA,NA,"CACH","KEEP",1,"H","230",100,"","",""
"423","05/06/2014","Crystina","WMWR","18",NA,NA,"BGGN","KEEP",1,"H","120",40,"","",""
"424","05/06/2014","Crystina","WMWR","18",NA,NA,"UNKNOWN","KEEP",1,"H","170",100,"","","CASP"
"425","05/06/2014","Crystina","WMWR","18",NA,NA,"BRTH","KEEP",1,"S","130",30,"","Landed",""
"426","05/06/2014","Crystina","WMWR","18",NA,NA,"TUVU","KEEP",1,"S","100",150,"","Flyover",""
"427","05/06/2014","Crystina","WMWR","18",NA,NA,"NOBO","KEEP",1,"H","190",70,"","",""
"428","05/06/2014","Crystina","WMWR","18",NA,NA,"MODO","KEEP",1,"S","130",10,"","Flyover",""
"429","05/06/2014","Crystina","WMWR","18",NA,NA,"hummingbird sp.","KEEP",1,"S","220",10,"","Landed","flew before id"
"430","05/06/2014","Crystina","WMWR","19",NA,NA,"NOCA","KEEP",1,"H","250",70,"","",""
"431","05/06/2014","Crystina","WMWR","19",NA,NA,"TUVU","KEEP",1,"S","160",300,"","Flyover",""
"432","05/06/2014","Crystina","WMWR","19",NA,NA,"NOBO","KEEP",1,"H","240",80,"","",""
"433","05/06/2014","Crystina","WMWR","19",NA,NA,"STFL","KEEP",1,"H","200",30,"","",""
"434","05/06/2014","Crystina","WMWR","19",NA,NA,"MODO","KEEP",1,"H","260",40,"","",""
"435","05/06/2014","Crystina","WMWR","19",NA,NA,"PABU","KEEP",1,"H","250",50,"","",""
"436","05/06/2014","Crystina","WMWR","19",NA,NA,"TUTI","KEEP",1,"H","260",50,"","",""
"437","05/06/2014","Crystina","WMWR","19",NA,NA,"swallow sp.","KEEP",1,"H","10",40,"","",""
"438","05/06/2014","Crystina","WMWR","19",NA,NA,"EAME","KEEP",1,"H","200",250,"","","really far away"
"439","05/06/2014","Crystina","WMWR","19",NA,NA,"NOMO","KEEP",1,"H","250",70,"","",""
"440","05/06/2014","Crystina","WMWR","19",NA,NA,"WEVI","KEEP",1,"H","240",60,"","",""
"441","05/06/2014","Crystina","WMWR","19",NA,NA,"DICK","KEEP",1,"H","160",120,"","",""
"442","05/06/2014","Crystina","WMWR","19",NA,NA,"UNKNOWN","KEEP",1,"H","140",80,"","","CASP"
"443","05/07/2014","Crystina","WMWR","20",NA,NA,"STFL","KEEP",1,"H","230",50,"","Landed","heard then seen"
"444","05/07/2014","Crystina","WMWR","20",NA,NA,"LASP","KEEP",1,"H","290",60,"","Landed","heard then seen"
"445","05/07/2014","Crystina","WMWR","20",NA,NA,"TUVU","KEEP",2,"S","310",190,"","Flyover",""
"446","05/07/2014","Crystina","WMWR","20",NA,NA,"TUVU","KEEP",1,"S","300",200,"","Flyover",""
"447","05/07/2014","Crystina","WMWR","20",NA,NA,"STFL","KEEP",1,"S","270",20,"","Landed",""
"448","05/07/2014","Crystina","WMWR","20",NA,NA,"PABU","KEEP",1,"H","330",110,"","",""
"449","05/07/2014","Crystina","WMWR","20",NA,NA,"NOMO","KEEP",1,"H","350",150,"","","over hill, distance is an estimate"
"450","05/07/2014","Crystina","WMWR","21",NA,NA,"GRSP","KEEP",1,"H","190",30,"","",""
"451","05/07/2014","Crystina","WMWR","21",NA,NA,"NOBO","KEEP",1,"H","160",100,"","",""
"452","05/07/2014","Crystina","WMWR","21",NA,NA,"GRSP","KEEP",1,"H","120",20,"","",""
"453","05/07/2014","Crystina","WMWR","21",NA,NA,"EAME","KEEP",1,"H","20",70,"","",""
"454","05/07/2014","Crystina","WMWR","21",NA,NA,"EAME","KEEP",1,"H","340",100,"","",""
"455","05/07/2014","Crystina","WMWR","21",NA,NA,"EAME","KEEP",1,"H","150",170,"","",""
"456","05/07/2014","Crystina","WMWR","21",NA,NA,"NOBO","KEEP",1,"H","280",50,"","",""
"457","05/07/2014","Crystina","WMWR","22",NA,NA,"EAME","KEEP",1,"H","210",100,"","",""
"458","05/07/2014","Crystina","WMWR","22",NA,NA,"GRSP","KEEP",1,"H","200",30,"","",""
"459","05/07/2014","Crystina","WMWR","22",NA,NA,"NOBO","KEEP",1,"H","350",70,"","",""
"460","05/07/2014","Crystina","WMWR","22",NA,NA,"PABU","KEEP",1,"H","170",190,"","",""
"461","05/07/2014","Crystina","WMWR","22",NA,NA,"EAME","KEEP",1,"H","150",70,"","",""
